"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223254",2.44962768572325,-1.89897230285828,1.81693996865154,-1.04514862110036,0.295954285362613,0.476742468976761
"ENSG00000228784",21.9192168413706,0.92108747845507,0.881430434449737,1.04499168902659,0.296026810693583,0.476742468976761
"ENSG00000234444",243.709859828749,0.77451936434176,0.741158100024194,1.04501234529647,0.296017263827526,0.476742468976761
"ENSG00000257800",25.3324566031723,-0.955025834863071,0.913845125799866,-1.0450631161677,0.29599379954184,0.476742468976761
"ENSG00000275004",34.4752970230125,0.611975949923837,0.585517378106125,1.04518836298812,0.295935920746097,0.476742468976761
"ENSG00000136854",253.21485887885,0.591864365803661,0.566460293487396,1.04484704860753,0.296093666034718,0.476809415919443
"ENSG00000165660",322.064735191537,-0.375297212622379,0.359232391351186,-1.04471985727893,0.296152464449371,0.476863378201843
"ENSG00000160746",727.752809904602,-0.378765035900037,0.362642057860501,-1.04445975774199,0.296272728422964,0.476975569014927
"ENSG00000169884",12.883026591615,-0.804431067920335,0.770186179286887,-1.04446313054482,0.29627116870831,0.476975569014927
"ENSG00000204531",53.0864260562504,0.631353781107042,0.604740645078788,1.04400751999196,0.296481910433974,0.477271588275008
"ENSG00000227959",8.71527431503163,-0.802414375645782,0.768770598362657,-1.04376309051722,0.296595012110083,0.477412901695249
"ENSG00000120800",467.84717085267,0.417170491068089,0.399728268923111,1.04363519796078,0.296654201671815,0.477467418993293
"ENSG00000186105",5.7473987488813,-1.0519159212544,1.00801225201611,-1.04355469802126,0.296691461653467,0.477486634155451
"ENSG00000137055",691.484390962576,0.406298555275695,0.389684958249714,1.04263340597133,0.297118111283014,0.478050872394522
"ENSG00000172116",36.3078394040447,-0.568554537549538,0.54526914445861,-1.0427044026378,0.297085218201408,0.478050872394522
"ENSG00000198417",391.193398191858,-0.757517697910459,0.726529772721315,-1.04265196878729,0.297109510810046,0.478050872394522
"ENSG00000126460",141.103206087093,-0.746820753888474,0.716737662590109,-1.04197224852068,0.29742454548878,0.478462263630944
"ENSG00000166394",89.4290919511607,0.756121605956183,0.725653377901242,1.04198730272994,0.297417565792816,0.478462263630944
"ENSG00000169976",781.566880250887,0.54115799749403,0.519527986272614,1.0416339673568,0.29758141419438,0.478673780385859
"ENSG00000258837",92.6787014210712,-1.10123721952709,1.05745896255367,-1.04139948548707,0.297690181237076,0.478807893857689
"ENSG00000170791",756.60888027648,0.460485466318105,0.442346195915249,1.04100695466664,0.297872320510439,0.479059987024763
"ENSG00000141696",318.611732831875,0.559087474796542,0.537123345785958,1.04089215109137,0.297925604893546,0.479083624281534
"ENSG00000167113",614.23288868354,0.327452490236159,0.314596258279547,1.0408658133028,0.297937830086946,0.479083624281534
"ENSG00000130517",999.32610966378,-0.309178118120426,0.297209459940572,-1.0402701118001,0.298214425964038,0.479487502592416
"ENSG00000113648",3706.3381623498,0.341388809920736,0.328234427660674,1.04007618077669,0.298304508931536,0.479513166233662
"ENSG00000170075",38.6184557423944,-0.83707910245354,0.804813492787452,-1.04009079116497,0.298297721622026,0.479513166233662
"ENSG00000178038",886.978991460457,0.460083463485938,0.442357525021334,1.04007152012108,0.298306674077907,0.479513166233662
"ENSG00000175414",79.8272781329842,0.641847335635266,0.617180094741349,1.03996765466691,0.298354928362705,0.47954985374493
"ENSG00000109062",1692.16731937096,-0.364930347185083,0.350976269362102,-1.03975789545072,0.298452395145958,0.479665628165629
"ENSG00000234840",7.06515616016646,-1.60494676317817,1.54388783902563,-1.03954880828071,0.298549570813664,0.479780915019026
"ENSG00000133773",262.443286692396,0.332751963508638,0.320155011362859,1.03934641563834,0.298643655242975,0.479891214905563
"ENSG00000111321",1769.74191283925,0.248540864243687,0.239236730225961,1.03889090947255,0.298855474659648,0.480190668512012
"ENSG00000189229",8.47449173579092,1.06118116850525,1.0217691479894,1.03857233367577,0.299003678315958,0.480387864190511
"ENSG00000183615",47.140563344788,0.568026553287812,0.546970462695198,1.03849584580648,0.299039268300902,0.480404113337035
"ENSG00000117139",1186.3094275061,-0.458043590438778,0.441153105288501,-1.03828712741176,0.299136399842374,0.480457927514375
"ENSG00000174132",187.787722596198,-0.32410075156004,0.312157716448772,-1.03825961839783,0.299149203316873,0.480457927514375
"ENSG00000261327",4.86448439027159,1.37171587348061,1.32106427290475,1.03834151117,0.299111089176524,0.480457927514375
"ENSG00000108733",123.82948598679,-0.478714247709583,0.461108816106058,-1.03818064410956,0.299185962220117,0.48047604237649
"ENSG00000072163",137.371128755478,-0.445339184457672,0.429091058621689,-1.03786638176096,0.299332266766476,0.48063717921971
"ENSG00000166681",362.080336142484,-0.784275476280383,0.755669150890002,-1.0378556215464,0.299337277019477,0.48063717921971
"ENSG00000263050",5.06097536942543,-0.984021009455662,0.94823694907602,-1.0377374667951,0.299392296814546,0.48068459268045
"ENSG00000142186",966.504598365655,0.442900128803358,0.4269463931358,1.03736706978687,0.299564819151673,0.480716006700969
"ENSG00000165025",1626.37629366767,0.324207640611727,0.312505326791566,1.03744676591694,0.299527692944272,0.480716006700969
"ENSG00000168827",1091.32574378279,-0.341851983109642,0.329532659753222,-1.03738422578704,0.299556826820274,0.480716006700969
"ENSG00000169105",119.882942920452,0.478813126278412,0.461565707664101,1.03736720108952,0.299564757982195,0.480716006700969
"ENSG00000175106",27.9898841524939,-0.538361399115715,0.518914968541518,-1.03747517753988,0.299514458215615,0.480716006700969
"ENSG00000179611",15.922284104021,0.786481982438923,0.757995032862842,1.03758197394578,0.299464713703517,0.480716006700969
"ENSG00000131791",434.317791271871,-0.313844159021058,0.302583403522417,-1.03721537720692,0.299635493174609,0.480788503641389
"ENSG00000214776",9.83013251170672,-0.91936640780819,0.886581626397248,-1.0369788640265,0.299745707553291,0.480924428429542
"ENSG00000087502",620.653991072241,0.263202221815921,0.253854975386166,1.03682120634246,0.299819190541899,0.480960482862491
"ENSG00000259347",7.09949678859746,1.07813561234455,1.03980371673195,1.03686454952582,0.299798987432668,0.480960482862491
"ENSG00000268189",11.8817475000099,0.966560006856987,0.932285478559686,1.03676398387139,0.29984586445037,0.480962356748948
"ENSG00000117228",637.492753336561,-0.750641023219348,0.724100863893292,-1.03665257238247,0.299897802781489,0.481004751811733
"ENSG00000225302",87.4907206590433,0.340247227343285,0.328330960276375,1.03629346150262,0.300065255609642,0.48123239709398
"ENSG00000019995",237.791784654372,-0.347001810508517,0.335022148479555,-1.03575782103759,0.300315139718384,0.481552608898737
"ENSG00000068784",287.414744613759,-0.453543183312038,0.437909266730917,-1.03570126911867,0.300341530108609,0.481552608898737
"ENSG00000117305",799.601009193749,-0.403662848425522,0.389741744462835,-1.03571879112378,0.300333353164172,0.481552608898737
"ENSG00000197170",725.149223148049,0.287557750046236,0.277703347836403,1.03548535617813,0.300442301768708,0.481673226020449
"ENSG00000165288",617.90415141733,-0.387269814555522,0.374065308357584,-1.03530000217319,0.300528828827568,0.481751292487195
"ENSG00000178502",33.0564387492679,-0.548579893656155,0.529889833354212,-1.03527159633095,0.300542090725956,0.481751292487195
"ENSG00000122884",1097.93812930213,0.626989642084143,0.605938920856266,1.03474066527717,0.300790039451606,0.482107758090857
"ENSG00000151465",1080.33263592086,0.329262247224027,0.318256089165908,1.03458271006523,0.300863832000835,0.482182370931992
"ENSG00000273748",38.8105778557166,-0.647903982845658,0.626277640598893,-1.0345315573235,0.300887731810826,0.482182370931992
"ENSG00000277075",35.7647003732059,0.885424818013273,0.855972070005374,1.03440853859603,0.300945214342633,0.482233506701142
"ENSG00000104518",1263.07143501042,0.437794721492473,0.42335212053207,1.03411486623062,0.301082467180335,0.482412446564669
"ENSG00000135679",642.915320928599,-0.419887749376335,0.40610517978532,-1.03393842353427,0.301164950761174,0.482503608878799
"ENSG00000244560",54.8800807676999,0.63094983823775,0.610350210264957,1.03375050524493,0.30125281551082,0.482554229268523
"ENSG00000260686",18.6351125179951,-0.774901320645685,0.749633670958096,-1.03370666322298,0.301273317133071,0.482554229268523
"ENSG00000272750",8.82651571417454,-0.754284626995431,0.729620809180474,-1.03380361073125,0.301227983306105,0.482554229268523
"ENSG00000279692",7.33696059797077,1.29330454359495,1.25125280656896,1.03360770645646,0.301319595199073,0.482587362550444
"ENSG00000161204",863.14415682163,0.260689949808971,0.252234117774893,1.03352374416543,0.301358864669179,0.482609266332629
"ENSG00000044115",6369.56276780178,-0.387454283075648,0.374929756813852,-1.03340499396001,0.30141441039216,0.482657229684525
"ENSG00000198743",633.05298819951,-0.354312510197407,0.342902483246705,-1.03327484491412,0.301475295782705,0.482713734616156
"ENSG00000166794",3725.03689493644,0.325443621558139,0.315097388760118,1.03283503185708,0.30168110655413,0.483002260680185
"ENSG00000144566",783.656141449962,-0.298205419422341,0.288816965393658,-1.03250658774801,0.301834863153817,0.483207404235634
"ENSG00000173641",27.7228401009838,-0.860912075577991,0.833883911448786,-1.03241238229701,0.301878973766303,0.483236995612154
"ENSG00000222011",90.2025583950861,0.401778099317151,0.389555552041177,1.03137562078613,0.302364708780521,0.483973458405423
"ENSG00000024862",252.113674094726,-0.497781751993797,0.482781293277543,-1.03107091953464,0.302507563722607,0.484032540449324
"ENSG00000075336",298.467083870288,-0.390950121711466,0.379135814682264,-1.03116114746137,0.302465256936623,0.484032540449324
"ENSG00000156162",559.232203149778,0.381964791345716,0.370471595182459,1.03102315079675,0.302529963500861,0.484032540449324
"ENSG00000168955",238.085296259495,-1.70014605348468,1.64868252184537,-1.03121494342143,0.302440034533122,0.484032540449324
"ENSG00000234636",7.92052384726176,-0.878747320194542,0.852292200424958,-1.03103996464639,0.302522079002957,0.484032540449324
"ENSG00000180346",132.15703216149,-0.334489509293163,0.32444660119006,-1.03095396304435,0.302562409067209,0.484043382351774
"ENSG00000278134",7.21567354932107,0.969206930612154,0.940172275124648,1.03088227153226,0.302596031212127,0.48405610456117
"ENSG00000023287",870.043005873609,-0.419914954665664,0.407450308774784,-1.03059181849281,0.30273227435825,0.484216865792153
"ENSG00000103707",189.19187894131,-0.315162713422566,0.305849864385903,-1.03044908669606,0.302799240675668,0.484216865792153
"ENSG00000104894",173.112491165754,-0.60440034956786,0.586495341247137,-1.0305288159368,0.30276183242405,0.484216865792153
"ENSG00000151164",9.16619132455694,1.05928043470441,1.02795792064255,1.03047061891626,0.302789137646254,0.484216865792153
"ENSG00000168795",317.863017244249,0.333336914250113,0.323512701608129,1.03036731662513,0.302837609659171,0.48423026203684
"ENSG00000172725",2031.17948652838,0.287779175691209,0.279309998058762,1.03032178472417,0.302858976001617,0.48423026203684
"ENSG00000120075",246.661607474565,0.846875367601895,0.822572228223096,1.02954529528829,0.303223506470251,0.484727932591334
"ENSG00000173239",19.6290096405555,0.654635198511955,0.635880221931577,1.02949451159749,0.303247357521343,0.484727932591334
"ENSG00000187242",9.99827544133536,-1.14085145583387,1.10811694247137,-1.02954066679054,0.303225680237296,0.484727932591334
"ENSG00000113407",1680.45827428274,0.32713564177907,0.317793601370128,1.029396565471,0.303293362387957,0.484760377568207
"ENSG00000273295",5.87501499155444,-2.67294895889261,2.59683877167328,-1.0293087842224,0.303334596797512,0.484785192966411
"ENSG00000197099",7.16339543516344,0.843296973017929,0.819331956610913,1.02924945892035,0.303362466405791,0.48478864652661
"ENSG00000136068",7351.82953920004,-0.481482971422852,0.467860397141429,-1.02911675013456,0.303424815981249,0.484806113790749
"ENSG00000265982",7.8631208200743,0.987860709771651,0.959901955550144,1.02912667701097,0.303420151816536,0.484806113790749
"ENSG00000117523",3244.42453164105,0.234635028375001,0.228037051062178,1.02893379510957,0.303510786333809,0.484850696243514
"ENSG00000228037",30.7238035377914,-0.771244281820744,0.749586319273885,-1.02889322015354,0.303529854651041,0.484850696243514
"ENSG00000280195",41.7617707874359,0.521142178132059,0.50648769358345,1.02893354514683,0.303510903802082,0.484850696243514
"ENSG00000196367",1308.27354107439,0.297685766853112,0.289350628741453,1.02880635908038,0.303570677938296,0.484874832617521
"ENSG00000221916",8.5230122017508,0.872779713893213,0.848396258803553,1.02874064428814,0.303601565242643,0.484883096110825
"ENSG00000240857",214.405844436835,-0.247662332818494,0.24075783481783,-1.02867818613624,0.303630923794524,0.48488891683548
"ENSG00000259863",8.6989314593921,-1.06393734575831,1.03458676394422,-1.02836937687294,0.303776107790892,0.485079690457519
"ENSG00000275494",6.3605763437189,1.11929152155522,1.08872608605905,1.02807449540114,0.30391478679751,0.485260045270164
"ENSG00000169826",260.48504440291,-0.380802237565124,0.370444163474975,-1.02796122900948,0.30396806571867,0.485304022966468
"ENSG00000233757",5.34017603171057,-1.1658260308485,1.13418732814366,-1.02789548244787,0.303998994824283,0.485312313359424
"ENSG00000196421",17.6530753667269,1.12675257820708,1.09635990727235,1.02772143593827,0.304080881484046,0.485401945496035
"ENSG00000276931",5.02822902157288,-1.22109710136923,1.18833662634074,-1.02756834578882,0.304152920553018,0.485475844156785
"ENSG00000268364",9.46377779084228,-1.0243751460178,0.996968382355382,-1.02749010314417,0.304189743283139,0.485493524256467
"ENSG00000214941",161.497901126624,-0.388428369702673,0.378056362908856,-1.02743508061605,0.304215639882517,0.485493764494298
"ENSG00000133393",532.451234492113,0.315066353750207,0.306710078860233,1.02724486564324,0.30430517669073,0.485595558674545
"ENSG00000118420",49.1288728862629,0.52242000379816,0.508591697703368,1.02718940587752,0.304331285660934,0.485596129100376
"ENSG00000181754",81.4791726392878,-0.57666409193449,0.561431802971055,-1.02713114733228,0.304358713823365,0.485598804176935
"ENSG00000183495",860.20013185944,0.325670369580386,0.317143692359331,1.02688584835985,0.304474218749826,0.485741991790648
"ENSG00000273270",98.6963282604516,-0.651726281524484,0.634973807672339,-1.0263829368231,0.304711117738758,0.48607880443277
"ENSG00000170485",535.301851800198,0.366798409372208,0.357514753199385,1.02596719740862,0.304907046213932,0.48635020897108
"ENSG00000167721",742.48140229844,0.514377621247911,0.501606734474308,1.0254599587603,0.305146209392715,0.486643351935176
"ENSG00000169989",9.45665796658049,0.779680130524962,0.760357001360821,1.02541323237579,0.305168247156677,0.486643351935176
"ENSG00000185008",47.3101164552406,-1.01717395637433,0.991881424066322,-1.02549955236012,0.305127536520865,0.486643351935176
"ENSG00000144645",292.367230649816,0.339050053133205,0.330768285116822,1.02503797488764,0.30534526973824,0.486856036795898
"ENSG00000261377",9.76645411979002,-1.29222817250676,1.26068452337231,-1.02502104892195,0.305353255935997,0.486856036795898
"ENSG00000110514",1097.00604294688,-0.191534600619951,0.186921169037005,-1.02468116161863,0.305513654678471,0.486957614096726
"ENSG00000137522",307.655698874831,0.232441355892612,0.226841446600935,1.02468644674766,0.30551116010632,0.486957614096726
"ENSG00000155903",353.075708378001,-0.339288160203702,0.331072911624308,-1.02481401616063,0.305450951653131,0.486957614096726
"ENSG00000236333",3.12872390143958,-1.37551972883338,1.34240636476362,-1.02466716855562,0.305520259446273,0.486957614096726
"ENSG00000100461",994.222954802662,-0.268359170233876,0.261921777048595,-1.02457754088957,0.30556256621996,0.48698388363842
"ENSG00000101986",209.860065288066,0.525577426237852,0.513215462953651,1.02408727752094,0.30579405304006,0.48731162496209
"ENSG00000023318",1205.5552851513,0.260933156929059,0.254858930886163,1.02383367936833,0.305913839667408,0.487461321160074
"ENSG00000136014",5.4894051022998,-1.3506232375298,1.31933225596749,-1.02371728684778,0.305968827877718,0.487466558574698
"ENSG00000198677",1029.95949290557,-0.485995886033153,0.474726068262849,-1.02373962275032,0.305958275048081,0.487466558574698
"ENSG00000092036",503.484838395402,0.355101672079923,0.346985432071661,1.02339072265889,0.306123144082257,0.48763021622252
"ENSG00000164291",62.2771633022894,-0.464666292592373,0.454045950517608,-1.02339045654445,0.306123269854282,0.48763021622252
"ENSG00000280173",17.3835301685446,0.588545522000262,0.57512922280069,1.02332745175813,0.306153048381473,0.487636458596962
"ENSG00000211746",8.6977457315348,-1.10120632245032,1.07640191165945,-1.02304381896965,0.306287128112208,0.487808815440196
"ENSG00000267680",136.634622578468,-0.381946508732641,0.373443052850003,-1.02277042193647,0.306416405996798,0.487932289130351
"ENSG00000278175",26.5775565027411,-0.870915297555485,0.851517771593776,-1.02277994260226,0.306411903469356,0.487932289130351
"ENSG00000115419",1349.87504486313,-0.295203298111482,0.288671278286804,-1.02262788270258,0.306483821105444,0.487957228519534
"ENSG00000178074",277.958837955446,-0.233479142424333,0.228306487054312,-1.02265662897608,0.306470224526716,0.487957228519534
"ENSG00000163600",23.0987682449132,0.738474639354421,0.722284750553959,1.02241482848426,0.3065846051813,0.488076479519103
"ENSG00000140395",598.337376687129,-0.340613796741622,0.333243179320987,-1.02211783429643,0.306725133214075,0.488258976618083
"ENSG00000196636",259.446623038639,0.326931350969387,0.319879684519886,1.02204474616788,0.306759722691628,0.488272819346335
"ENSG00000167528",258.499304856222,-0.362893954071155,0.355149504851191,-1.02180616645716,0.306872650223222,0.488304745659682
"ENSG00000182903",236.674833951109,-0.386260850718936,0.378020317565087,-1.02179918054915,0.306875957295448,0.488304745659682
"ENSG00000188917",461.523034771474,0.564321445625994,0.552215278822999,1.02192291171081,0.306817387460071,0.488304745659682
"ENSG00000255455",66.3156772167782,-0.514250993103832,0.503287607001368,-1.02178354076268,0.306883361129177,0.488304745659682
"ENSG00000114378",116.797543670224,0.991257233808596,0.970222115510659,1.02168072440491,0.306932037067802,0.488332616608379
"ENSG00000145908",62.9566456032614,0.931796184846635,0.912061772240155,1.02163714477147,0.306952670343062,0.488332616608379
"ENSG00000168404",379.224798973224,0.394448447245117,0.386176150409631,1.02142104536158,0.307054998649418,0.488454201917672
"ENSG00000159111",560.35429142014,0.310654057553051,0.304226617050611,1.02112714714036,0.307194202829779,0.488552001582283
"ENSG00000229980",25.358945539923,0.770747882110169,0.754744803585094,1.02120329739146,0.307158130437403,0.488552001582283
"ENSG00000272405",316.047371628553,0.6502440171461,0.636762033918491,1.02117271839316,0.307172615379257,0.488552001582283
"ENSG00000134900",992.658264975034,0.254078087657757,0.248862243905274,1.02095875883233,0.307273978371367,0.488637663193529
"ENSG00000206560",897.107526135405,-0.262527131267317,0.257188872325778,-1.02075618160795,0.307369969408986,0.488724434864197
"ENSG00000225393",8.68718971620687,-0.971680668527047,0.951942878305174,-1.02073421701207,0.307380378506092,0.488724434864197
"ENSG00000168944",261.965380304461,-0.351792337467971,0.344714674292541,-1.02053194628269,0.307476246266709,0.488835644199589
"ENSG00000123201",17.3900064534702,0.935657646403422,0.91704434512359,1.02029705692948,0.307587598709984,0.488889021314411
"ENSG00000161013",4735.44830934988,0.410060265612489,0.401870801647101,1.02037835028527,0.307549057486,0.488889021314411
"ENSG00000198870",8.62481435356558,0.857595756913495,0.840496230617014,1.02034456036041,0.307565076919432,0.488889021314411
"ENSG00000173611",147.14865593875,-0.394864937097311,0.387068528711664,-1.02014219138817,0.307661029392901,0.488923312932913
"ENSG00000277224",8.81591566711523,1.23451830320755,1.21009679625404,1.02018144914448,0.307642413929232,0.488923312932913
"ENSG00000069535",175.046771606419,0.564692777521989,0.553617527815543,1.02000523673834,0.307725977156132,0.488985316527612
"ENSG00000178950",2315.45621956176,-0.309439303128464,0.303505978650217,-1.01954928369001,0.307942268358212,0.489287778431985
"ENSG00000102471",1873.31046705438,0.352782738450223,0.346062076301263,1.01942039480544,0.30800342782434,0.489343722174032
"ENSG00000169188",435.695379820444,0.380997770979238,0.373809581437233,1.01922954867654,0.308094001575057,0.489446384810519
"ENSG00000181378",17.9715770765965,0.983797973385312,0.965654727748383,1.01878854327078,0.308303365930817,0.489737728191174
"ENSG00000141458",470.451673584152,0.349942051283858,0.343538454892939,1.01864011524682,0.308373852300877,0.489808434369748
"ENSG00000260121",33.6612677985899,0.552803480642939,0.542720203918755,1.01857914382287,0.308402809856343,0.489813171520345
"ENSG00000262558",5.06369789842776,-1.24635120980247,1.22415861836458,-1.01812885283407,0.308616725175164,0.4901116377487
"ENSG00000196990",18.5495705286405,-1.04261526040734,1.02432052090522,-1.01786036609513,0.308744319214781,0.490272979152263
"ENSG00000026652",76.7847993083784,-0.606331304995927,0.596025271268362,-1.01729126972357,0.309014888489714,0.490661312921063
"ENSG00000162601",509.796782673189,-0.424354834823077,0.417208885054432,-1.01712799037756,0.309092546402282,0.490743297761036
"ENSG00000077420",142.018488358957,-0.454714077073273,0.447082097553405,-1.01707064443339,0.309119823986037,0.490745287161534
"ENSG00000171864",10.8280780710882,-1.23541390851177,1.21476176214387,-1.0170009848939,0.309152960883127,0.490756577436917
"ENSG00000277400",33.5510834702805,-0.704470817701628,0.692759980886302,-1.01690460929967,0.309198810422367,0.490788044455772
"ENSG00000008226",27.8503233165504,-0.775373747709252,0.762575526110549,-1.01678289056033,0.309256723082124,0.490838652231262
"ENSG00000115806",1626.8438982088,0.328590393797705,0.323245953770543,1.01653366411805,0.309375325101235,0.490985566860292
"ENSG00000101901",382.257296747381,-0.334206496372538,0.328906621927948,-1.01611361429431,0.309575286653622,0.491024634848805
"ENSG00000111325",48.3496996448068,0.420054340702716,0.413422887149027,1.01604036389814,0.309610165693764,0.491024634848805
"ENSG00000112305",276.746225916866,-0.379213079941374,0.373210931755185,-1.01608245545746,0.309590122984045,0.491024634848805
"ENSG00000123297",312.775623974481,0.276006655136584,0.271690120878591,1.01588771150027,0.309682861275717,0.491024634848805
"ENSG00000171476",52.967513267218,0.665280156212882,0.65471591550466,1.01613561005322,0.309564813620369,0.491024634848805
"ENSG00000177311",1937.14739498155,-0.32344455790968,0.318220145845781,-1.0164176031345,0.309430566522866,0.491024634848805
"ENSG00000177875",7.11248894577588,-0.843232825966354,0.830051334620799,-1.01588033269241,0.30968637547101,0.491024634848805
"ENSG00000198496",99.2484443171236,0.40112332476961,0.394806460859382,1.01599990004337,0.30962943414859,0.491024634848805
"ENSG00000204851",9.64570038329932,-0.89336802527552,0.879042243295234,-1.01629703474384,0.309487960231794,0.491024634848805
"ENSG00000263956",121.357966940491,-0.276196192477283,0.271866682121562,-1.01592512301226,0.309665044255592,0.491024634848805
"ENSG00000277511",7.9669617706652,0.87287747768921,0.85884117952922,1.01634329896441,0.309465936420602,0.491024634848805
"ENSG00000136010",190.836394706664,-0.822650073338134,0.809853638103913,-1.01580092331768,0.309724196262376,0.491043313344512
"ENSG00000085721",733.851964174232,-0.309731585212274,0.304998004709488,-1.0155200376058,0.309857999909982,0.491214149163727
"ENSG00000211454",70.1427456574418,0.554576924430957,0.546156607434031,1.01541740387704,0.309906900374953,0.491241216972564
"ENSG00000261064",7.31323853883237,-1.01690903251622,1.00151095000053,-1.01537485188323,0.309927176026016,0.491241216972564
"ENSG00000132141",25.420406706186,0.715290093540956,0.704553577951601,1.01523874964991,0.309992033426193,0.491276119185927
"ENSG00000164815",276.610852153424,0.469966417049156,0.462942634798809,1.01517203584716,0.310023828123417,0.491276119185927
"ENSG00000189409",18.4532497979655,0.803294148451384,0.791294454923972,1.0151646374529,0.310027354208651,0.491276119185927
"ENSG00000273036",14.4470523656141,1.15772586971555,1.14090134217368,1.01474669800091,0.310226587750587,0.491550522242906
"ENSG00000084093",556.344831839451,-0.321656075032087,0.317018362608027,-1.01462916023509,0.310282633737228,0.491562064400943
"ENSG00000273568",6.53527536538026,0.924225883212664,0.910906531103572,1.01462208432402,0.310286007984537,0.491562064400943
"ENSG00000232884",3.78020295507949,-1.68332185557433,1.65935108658838,-1.01444586933994,0.310370046381605,0.491653894877178
"ENSG00000228492",9.99360609723482,0.915547393241517,0.902622727975173,1.01431901154909,0.310430555222307,0.491708440136668
"ENSG00000166676",9.84253344634197,-0.758150046183727,0.747577443842894,-1.01414248440467,0.310514768390392,0.491800519699111
"ENSG00000144583",8.21403268382358,-0.991540880018154,0.977937261106403,-1.01391052315193,0.310625449603563,0.491934500980465
"ENSG00000227741",5.79622674223269,1.00621074796804,0.992515862434502,1.0137981528073,0.310679076910863,0.49197811163152
"ENSG00000164603",132.472728864409,-0.432531768830946,0.426726839920594,-1.01360338363397,0.310772042475746,0.492084004111608
"ENSG00000104490",129.811658655927,-0.454105936199825,0.448044169370826,-1.01352939563417,0.310807362609036,0.492098609296271
"ENSG00000259704",11.7017652575535,-1.05018537430099,1.03662672340547,-1.01307958842792,0.311022147004074,0.492397332386519
"ENSG00000129480",172.639125905008,-0.282917923318911,0.279285243277663,-1.01300706044693,0.31105678851466,0.492410834538359
"ENSG00000131771",5301.23965358882,0.436477620413218,0.430945047893454,1.01283823203633,0.311137435819092,0.492466879472839
"ENSG00000225421",11.1951931827871,-0.823671860890165,0.813287047397282,-1.01276893997773,0.311170539795242,0.492466879472839
"ENSG00000233930",81.4451293157338,-0.642550778786882,0.634438651526239,-1.01278630682593,0.311162242641752,0.492466879472839
"ENSG00000224272",85.2560210294667,-0.537103038049205,0.530692767757721,-1.01207906095757,0.311500253170961,0.492947320748976
"ENSG00000149043",20.7564830287187,-0.734353881888231,0.725793581137884,-1.01179440129097,0.311636367472868,0.492997229986231
"ENSG00000197332",7.199556027373,0.884190700523078,0.873792283147732,1.01190033097785,0.311585711018979,0.492997229986231
"ENSG00000236662",5.31242405616022,-1.11913906548493,1.10605548152942,-1.01182904851881,0.311619798283939,0.492997229986231
"ENSG00000254860",30.5992422630303,-0.778224902882985,0.769080735311471,-1.01188973686594,0.311590776966711,0.492997229986231
"ENSG00000135436",6.993400173917,0.94183142667971,0.930944516255772,1.0116944782786,0.311684156461746,0.493031468702218
"ENSG00000083312",1923.25450237127,-0.375367399710037,0.371073480458724,-1.01157161445761,0.311742923700333,0.49307022009641
"ENSG00000129657",937.687182307278,-0.304376842495676,0.300922472122934,-1.01147927021991,0.311787097864432,0.49307022009641
"ENSG00000260841",18.6999718750055,-0.736167737327964,0.727799565160336,-1.01149790762211,0.311778182068767,0.49307022009641
"ENSG00000100938",966.197034546128,-0.287036915353202,0.284033306773799,-1.010574846357,0.312219959841367,0.493713357042235
"ENSG00000184060",143.045201243954,-0.428320440418507,0.423927290379342,-1.01036298001771,0.312321417396591,0.493832380332678
"ENSG00000245498",26.8427931948197,-0.784167302302803,0.776310176980996,-1.01012111595955,0.312437266669512,0.493974137468516
"ENSG00000110811",170.708544655114,-0.668387186812986,0.661911174931784,-1.00978380804927,0.312598879389091,0.494188218363522
"ENSG00000105176",972.669928171558,0.360400642048386,0.357214676320317,1.00891891050191,0.313013525172691,0.494458350488847
"ENSG00000123360",23.5719360352033,-0.585539723375127,0.580386561783459,-1.00887884374137,0.313032742594461,0.494458350488847
"ENSG00000128590",462.031439747041,-0.345595415524746,0.342576593186161,-1.008812109171,0.313064752556396,0.494458350488847
"ENSG00000134709",981.514977031385,-0.461850030754134,0.457825100674364,-1.00879141417507,0.313074679573879,0.494458350488847
"ENSG00000168876",216.350399099184,-0.388454854069873,0.385077290691951,-1.00877113104191,0.313084409229296,0.494458350488847
"ENSG00000184470",299.568284056466,0.301600654871768,0.298916427415361,1.00897985928581,0.312984293490722,0.494458350488847
"ENSG00000197576",11.4608229520944,1.01429119742731,1.00504257776288,1.00920221677077,0.312877663728804,0.494458350488847
"ENSG00000198912",340.407103384982,0.287604589297664,0.285078296605665,1.00886175034045,0.313040941424678,0.494458350488847
"ENSG00000198951",721.592563356992,-0.417635654419512,0.413903885506274,-1.00901602773956,0.312966947567291,0.494458350488847
"ENSG00000223547",231.721002688756,-0.764805249136966,0.757728139042319,-1.00933990666308,0.31281164763164,0.494458350488847
"ENSG00000250506",15.5569980400228,0.660427799777733,0.654639422495841,1.008842084792,0.313050374157416,0.494458350488847
"ENSG00000256612",29.5726524519028,-0.997971359403483,0.989222280230114,-1.00884440165595,0.313049262845939,0.494458350488847
"ENSG00000197302",258.038126388807,-0.309507893343632,0.306885103741398,-1.00854648717145,0.313192182395032,0.494546625798182
"ENSG00000279452",9.71684950190424,0.811679233942927,0.804801966872794,1.0085452910818,0.31319275628583,0.494546625798182
